Questions,Negative Retrieved Index
Could you describe the color of service plate_2?,"['display shelf', 'display shelf_1']"
Could you describe the color of service plate_2?,"['handdryer', 'handdryer_1']"
Could you describe the color of service plate_2?,"['handdryer', 'handdryer_2']"
Could you describe the color of service plate_2?,"[""men's room"", ""men's room_1""]"
Could you describe the color of service plate_2?,"['mirror', 'mirror_1']"
Could you describe the color of service plate_2?,"['mirror', 'mirror_2']"
Could you describe the color of service plate_2?,"['paper towel dispenser', 'paper towel dispenser_1']"
Could you describe the color of service plate_2?,"['paper towel dispenser', 'paper towel dispenser_2']"
Could you describe the color of service plate_2?,"['payment device', 'payment device_1']"
Could you describe the color of service plate_2?,"['payment device', 'payment device_2']"
Could you describe the color of service plate_2?,"['receipt printer', 'receipt printer_1']"
Could you describe the color of service plate_2?,"['receipt printer', 'receipt printer_2']"
Could you describe the color of service plate_2?,"['register', 'register_1']"
Could you describe the color of service plate_2?,"['register', 'register_2']"
Could you describe the color of service plate_2?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Could you describe the color of service plate_2?,"['sink', 'sink_1']"
Could you describe the color of service plate_2?,"['sink', 'sink_2']"
Could you describe the color of service plate_2?,"['soap dispenser', 'soap dispenser_1']"
Could you describe the color of service plate_2?,"['soap dispenser', 'soap dispenser_2']"
Could you describe the color of service plate_2?,"['toilet', 'toilet_1']"
Could you describe the color of service plate_2?,"['toilet', 'toilet_2']"
Could you describe the color of service plate_2?,"['trash bin', 'trash bin_1']"
Could you describe the color of service plate_2?,"['tray', 'tray_1']"
Could you describe the color of service plate_2?,"['tray', 'tray_2']"
Could you describe the color of service plate_2?,"['tray', 'tray_3']"
Could you describe the color of service plate_2?,"['tray', 'tray_4']"
Could you describe the color of service plate_2?,"['urinal', 'urinal_1']"
Could you describe the color of service plate_2?,"['water drinking machine', 'water drinking machine_1']"
Could you describe the color of service plate_2?,"[""women's room"", ""women's room_1""]"
How far is service plate_2 from the player?,"['big sign', 'big sign_1']"
How far is service plate_2 from the player?,"['display shelf', 'display shelf_1']"
How far is service plate_2 from the player?,"['handdryer', 'handdryer_1']"
How far is service plate_2 from the player?,"['handdryer', 'handdryer_2']"
How far is service plate_2 from the player?,"[""men's room"", ""men's room_1""]"
How far is service plate_2 from the player?,"['mirror', 'mirror_1']"
How far is service plate_2 from the player?,"['mirror', 'mirror_2']"
How far is service plate_2 from the player?,"['paper towel dispenser', 'paper towel dispenser_1']"
How far is service plate_2 from the player?,"['paper towel dispenser', 'paper towel dispenser_2']"
How far is service plate_2 from the player?,"['payment device', 'payment device_1']"
How far is service plate_2 from the player?,"['payment device', 'payment device_2']"
How far is service plate_2 from the player?,"['receipt printer', 'receipt printer_1']"
How far is service plate_2 from the player?,"['receipt printer', 'receipt printer_2']"
How far is service plate_2 from the player?,"['register', 'register_1']"
How far is service plate_2 from the player?,"['register', 'register_2']"
How far is service plate_2 from the player?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
How far is service plate_2 from the player?,"['sink', 'sink_1']"
How far is service plate_2 from the player?,"['sink', 'sink_2']"
How far is service plate_2 from the player?,"['soap dispenser', 'soap dispenser_1']"
How far is service plate_2 from the player?,"['soap dispenser', 'soap dispenser_2']"
How far is service plate_2 from the player?,"['toilet', 'toilet_1']"
How far is service plate_2 from the player?,"['toilet', 'toilet_2']"
How far is service plate_2 from the player?,"['trash bin', 'trash bin_1']"
How far is service plate_2 from the player?,"['tray', 'tray_1']"
How far is service plate_2 from the player?,"['tray', 'tray_2']"
How far is service plate_2 from the player?,"['tray', 'tray_3']"
How far is service plate_2 from the player?,"['tray', 'tray_4']"
How far is service plate_2 from the player?,"['urinal', 'urinal_1']"
How far is service plate_2 from the player?,"['water drinking machine', 'water drinking machine_1']"
How far is service plate_2 from the player?,"[""women's room"", ""women's room_1""]"
Which direction is service plate_2 located relative to the player?,"['big sign', 'big sign_1']"
Which direction is service plate_2 located relative to the player?,"['display shelf', 'display shelf_1']"
Which direction is service plate_2 located relative to the player?,"['handdryer', 'handdryer_1']"
Which direction is service plate_2 located relative to the player?,"['handdryer', 'handdryer_2']"
Which direction is service plate_2 located relative to the player?,"[""men's room"", ""men's room_1""]"
Which direction is service plate_2 located relative to the player?,"['mirror', 'mirror_1']"
Which direction is service plate_2 located relative to the player?,"['mirror', 'mirror_2']"
Which direction is service plate_2 located relative to the player?,"['paper towel dispenser', 'paper towel dispenser_1']"
Which direction is service plate_2 located relative to the player?,"['paper towel dispenser', 'paper towel dispenser_2']"
Which direction is service plate_2 located relative to the player?,"['payment device', 'payment device_1']"
Which direction is service plate_2 located relative to the player?,"['payment device', 'payment device_2']"
Which direction is service plate_2 located relative to the player?,"['receipt printer', 'receipt printer_1']"
Which direction is service plate_2 located relative to the player?,"['receipt printer', 'receipt printer_2']"
Which direction is service plate_2 located relative to the player?,"['register', 'register_1']"
Which direction is service plate_2 located relative to the player?,"['register', 'register_2']"
Which direction is service plate_2 located relative to the player?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Which direction is service plate_2 located relative to the player?,"['sink', 'sink_1']"
Which direction is service plate_2 located relative to the player?,"['sink', 'sink_2']"
Which direction is service plate_2 located relative to the player?,"['soap dispenser', 'soap dispenser_1']"
Which direction is service plate_2 located relative to the player?,"['soap dispenser', 'soap dispenser_2']"
Which direction is service plate_2 located relative to the player?,"['toilet', 'toilet_1']"
Which direction is service plate_2 located relative to the player?,"['toilet', 'toilet_2']"
Which direction is service plate_2 located relative to the player?,"['trash bin', 'trash bin_1']"
Which direction is service plate_2 located relative to the player?,"['tray', 'tray_1']"
Which direction is service plate_2 located relative to the player?,"['tray', 'tray_2']"
Which direction is service plate_2 located relative to the player?,"['tray', 'tray_3']"
Which direction is service plate_2 located relative to the player?,"['tray', 'tray_4']"
Which direction is service plate_2 located relative to the player?,"['urinal', 'urinal_1']"
Which direction is service plate_2 located relative to the player?,"['water drinking machine', 'water drinking machine_1']"
Which direction is service plate_2 located relative to the player?,"[""women's room"", ""women's room_1""]"
Can you provide the location of sink_1?,"['big sign', 'big sign_1']"
Can you provide the location of sink_1?,"['display shelf', 'display shelf_1']"
Can you provide the location of sink_1?,"['handdryer', 'handdryer_1']"
Can you provide the location of sink_1?,"['handdryer', 'handdryer_2']"
Can you provide the location of sink_1?,"[""men's room"", ""men's room_1""]"
Can you provide the location of sink_1?,"['mirror', 'mirror_1']"
Can you provide the location of sink_1?,"['mirror', 'mirror_2']"
Can you provide the location of sink_1?,"['paper towel dispenser', 'paper towel dispenser_1']"
Can you provide the location of sink_1?,"['paper towel dispenser', 'paper towel dispenser_2']"
Can you provide the location of sink_1?,"['payment device', 'payment device_1']"
Can you provide the location of sink_1?,"['payment device', 'payment device_2']"
Can you provide the location of sink_1?,"['receipt printer', 'receipt printer_1']"
Can you provide the location of sink_1?,"['receipt printer', 'receipt printer_2']"
Can you provide the location of sink_1?,"['register', 'register_1']"
Can you provide the location of sink_1?,"['register', 'register_2']"
Can you provide the location of sink_1?,"['self-checkout kiosk', 'self-checkout kiosk_1']"
Can you provide the location of sink_1?,"['service plate', 'service plate_1']"
Can you provide the location of sink_1?,"['service plate', 'service plate_2']"
Can you provide the location of sink_1?,"['soap dispenser', 'soap dispenser_1']"
Can you provide the location of sink_1?,"['soap dispenser', 'soap dispenser_2']"
Can you provide the location of sink_1?,"['toilet', 'toilet_1']"
Can you provide the location of sink_1?,"['toilet', 'toilet_2']"
Can you provide the location of sink_1?,"['trash bin', 'trash bin_1']"
Can you provide the location of sink_1?,"['tray', 'tray_1']"
Can you provide the location of sink_1?,"['tray', 'tray_2']"
Can you provide the location of sink_1?,"['tray', 'tray_3']"
Can you provide the location of sink_1?,"['tray', 'tray_4']"
Can you provide the location of sink_1?,"['urinal', 'urinal_1']"
Can you provide the location of sink_1?,"['water drinking machine', 'water drinking machine_1']"
Can you provide the location of sink_1?,"[""women's room"", ""women's room_1""]"
Can sink_1 be interacted with?,"['big sign', 'big sign_1']"
Can sink_1 be interacted with?,"['display shelf', 'display shelf_1']"
Can sink_1 be interacted with?,"['handdryer', 'handdryer_1']"
Can sink_1 be interacted with?,"['handdryer', 'handdryer_2']"
Can sink_1 be interacted with?,"[""men's room"", ""men's room_1""]"
Can sink_1 be interacted with?,"['mirror', 'mirror_1']"
Can sink_1 be interacted with?,"['mirror', 'mirror_2']"
Can sink_1 be interacted with?,"['paper towel dispenser', 'paper towel dispenser_1']"
